,temperature,m_avg_deep_temp
79,25.34193548387097,19.14814814814815
80,25.55806451612903,21.49230769230769
81,22.78333333333333,22.05
82,15.16451612903226,20.40714285714285
83,17.961290322580645,16.604347826086954
84,20.51333333333333,18.387096774193548
85,23.358064516129037,21.184615384615384
86,23.661290322580644,21.942857142857143
87,19.386666666666667,22.386666666666667
88,14.348387096774196,19.03846153846154
89,20.796774193548387,15.882608695652175
90,21.976666666666667,18.666666666666668
91,23.316129032258065,22.85
92,22.26774193548387,22.41
93,20.50333333333333,21.044444444444444
94,16.261290322580646,17.97142857142857
95,16.96451612903226,12.94
96,24.043333333333333,16.56
97,25.429032258064517,21.07333333333333
98,25.996774193548383,24.092857142857145
99,23.59333333333333,24.314285714285717
100,15.680645161290323,20.428571428571427
101,16.90967741935484,16.075
102,21.473333333333336,17.814285714285713
103,24.906451612903226,20.975
104,25.38064516129032,23.02142857142857
105,18.53,23.575
106,13.103225806451611,19.26
107,21.04516129032258,17.215384615384615
108,24.90333333333333,18.264285714285712
109,24.5,20.325
110,28.32258064516129,23.164285714285715
111,23.58,23.40714285714285
112,18.529032258064515,21.27058823529412
113,17.03548387096774,15.461538461538462
114,24.53666666666667,17.864285714285714
115,25.041935483870965,20.442857142857143
116,23.91935483870968,23.607692307692307
117,22.416666666666668,23.36818181818182
118,14.75483870967742,19.557142857142857
119,17.993548387096773,15.023529411764706
120,22.81,19.36206896551724
121,22.17419354838709,21.24
122,22.816129032258065,22.125
123,20.03,23.23
124,13.506451612903223,16.811111111111114
125,20.37741935483871,14.692
126,26.52,18.775
127,26.10322580645161,20.98888888888889
128,25.75483870967742,24.416666666666668
129,21.84,23.50454545454545
130,15.564516129032258,20.3875
131,23.967741935483872,24.75714285714286
132,23.48064516129032,25.17142857142857
133,23.64516129032258,23.485714285714288
134,21.923333333333336,23.25333333333333
135,15.119354838709675,18.366666666666667
136,17.306451612903224,15.64375
137,24.186666666666667,19.75
138,25.425806451612903,22.72142857142857
139,25.44193548387097,24.792857142857144
140,23.44333333333333,24.245454545454542
141,18.45483870967742,21.455
142,18.396774193548385,16.40434782608696
143,21.74,20.5255
144,24.53548387096774,23.714285714285715
145,22.32258064516129,23.78666666666667
146,19.773333333333333,22.86428571428572
147,15.829032258064515,21.435714285714287
148,21.548387096774192,16.442857142857143
149,24.41,23.80666666666667
150,25.432258064516127,23.1
151,24.44516129032258,24.964285714285715
152,23.41,24.46
153,15.548387096774194,19.49
154,17.861290322580647,11.146031746031747
155,22.773333333333333,16.0
156,24.97741935483871,19.605172413793102
157,24.580645161290324,21.92439024390244
158,20.686666666666667,22.952272727272728
159,15.006451612903223,17.854901960784314
160,17.95483870967742,13.46
161,23.946666666666665,16.599999999999998
162,25.596774193548388,17.56851851851852
163,25.141935483870967,17.736363636363635
164,22.66,18.134883720930237
165,15.216129032258063,18.48775510204081
166,21.55161290322581,14.628571428571428
167,23.986666666666668,16.625
168,26.39032258064516,18.14186046511628
169,25.07741935483871,19.06136363636364
170,21.84333333333333,19.990384615384617
171,16.348387096774193,18.325641025641023
172,18.003225806451614,12.874074074074075
173,21.89333333333333,16.586363636363636
174,25.30967741935484,20.981818181818184
175,22.60322580645161,21.178181818181816
176,20.666666666666668,22.33636363636364
177,14.809677419354838,20.477272727272727
178,18.98064516129032,13.488095238095235
179,23.85,15.80909090909091
180,28.0258064516129,17.493023255813956
181,25.887096774193548,18.976
182,20.476666666666667,19.7025
183,14.290322580645162,19.266666666666666
184,17.835483870967742,13.628070175438596
185,25.246666666666663,16.361702127659573
186,24.84193548387097,20.09090909090909
187,24.68064516129032,21.95555555555556
188,19.32258064516129,14.85
189,23.33,18.269565217391303
190,26.461290322580645,20.55
191,27.370967741935484,21.25675675675676
192,20.866666666666667,20.73
193,15.50967741935484,19.41578947368421
194,20.80967741935484,15.835294117647058
195,23.69333333333333,19.775
196,24.929032258064517,20.46938775510204
197,24.741935483870968,22.32894736842105
198,20.336666666666662,22.38095238095238
199,16.603225806451615,14.572093023255814
200,21.51333333333333,17.545652173913044
201,25.716129032258067,18.788636363636364
202,24.05483870967742,19.181818181818183
203,21.23,19.546296296296298
204,15.290322580645162,20.25333333333333
205,21.18064516129032,15.194285714285712
206,24.273333333333333,17.867796610169492
207,25.48064516129032,21.24390243902439
208,25.538709677419355,23.1843137254902
209,24.73,23.032432432432437
210,16.980645161290322,21.65405405405405
211,20.19677419354839,14.885185185185184
212,24.446666666666665,14.892307692307693
213,27.60322580645161,19.023636363636363
214,26.14516129032258,19.45090909090909
215,22.77,19.34047619047619
216,15.65483870967742,18.411627906976744
217,20.59032258064516,14.959154929577464
218,23.7,18.47068965517241
219,25.39354838709677,19.648275862068964
220,25.793548387096774,20.840740740740745
221,21.16,20.677777777777777
222,16.983870967741936,19.522641509433964
223,20.348387096774196,13.828
224,22.973333333333336,15.265
225,25.825806451612905,16.703773584905658
226,25.25483870967742,17.32121212121212
227,20.74,18.0188679245283
228,14.783870967741937,17.908333333333335
229,18.038709677419355,16.41627906976744
230,24.57,16.771698113207545
231,26.364516129032257,17.486538461538462
232,25.932258064516127,18.265116279069765
233,23.48,18.503030303030304
234,15.52258064516129,19.26
235,18.967741935483872,15.24642857142857
236,21.49,18.282857142857143
237,24.93870967741936,19.883636363636363
238,25.251612903225805,21.31851851851852
239,20.33333333333333,22.65185185185185
240,15.45483870967742,19.817500000000003
241,21.325806451612905,15.113636363636363
242,23.456666666666667,18.32878787878788
243,24.806451612903224,19.986538461538466
244,23.05806451612903,22.114754098360656
245,21.93,22.78076923076923
246,17.32903225806452,20.41176470588235
247,18.561290322580643,13.43421052631579
248,25.05,15.541509433962265
249,26.325806451612905,16.411627906976744
250,27.1,17.358974358974358
251,23.48,20.383333333333333
252,16.503225806451614,21.513793103448275
253,18.27741935483871,14.6
254,24.076666666666664,16.057142857142857
255,26.364516129032257,16.56086956521739
256,26.32258064516129,17.72093023255814
257,19.946666666666665,18.942857142857143
258,13.919354838709678,19.223809523809525
259,21.503225806451614,15.004545454545456
260,25.28,16.148
261,25.887096774193548,16.98157894736842
262,30.116129032258065,18.28214285714285
263,24.136666666666667,18.557142857142857
264,18.706451612903223,18.314705882352943
265,18.570967741935487,14.964285714285714
266,25.386666666666667,16.912
267,26.41935483870968,18.15666666666667
268,25.6,18.9875
269,23.57,19.078
270,15.638709677419357,18.947222222222223
271,18.896774193548385,15.322222222222225
272,24.95,18.432258064516127
273,23.925806451612903,20.25
274,24.516129032258064,21.068
275,21.446666666666665,21.166
276,13.829032258064515,18.28
277,27.55666666666667,17.576923076923077
278,27.33870967741936,19.716666666666665
279,27.364516129032257,22.758333333333336
280,22.926666666666662,24.163636363636364
281,16.574193548387097,20.83870967741936
282,26.97741935483871,21.2
283,24.05806451612903,20.12
284,25.58709677419355,18.04285714285714
285,24.826666666666664,15.672727272727274
286,24.796774193548387,23.01111111111111
287,22.836666666666662,21.56
288,15.806451612903226,19.485714285714288
289,18.216129032258067,15.47142857142857
290,25.386666666666667,18.022222222222226
291,26.548387096774192,21.5
292,26.206451612903223,24.35
293,23.86,23.683333333333334
294,19.15806451612903,22.607142857142858
295,19.30967741935484,17.80952380952381
296,23.19,21.21333333333333
297,25.94193548387097,22.86875
298,23.87741935483871,23.82857142857143
299,20.74,22.51434782608696
300,16.33225806451613,21.65
301,22.31612903225807,15.146666666666668
302,25.22,18.50714285714286
303,26.10967741935484,22.54285714285714
304,25.12258064516129,22.46875
305,23.55,24.442857142857143
306,16.093548387096774,21.70909090909091
307,14.24516129032258,12.988
308,20.543333333333333,18.752380952380957
309,22.925806451612903,19.89
310,21.806451612903224,21.492
311,18.236666666666668,20.545
312,12.193548387096774,15.213333333333336
313,14.612903225806452,14.24
314,20.76,18.9
315,22.135483870967743,19.96
316,21.770967741935483,21.066666666666663
317,18.82,21.03333333333333
318,12.54516129032258,15.18
319,20.33225806451613,13.11
320,23.65,17.21
321,25.05161290322581,19.57
322,23.20967741935484,20.71
323,19.076666666666664,21.186666666666667
324,13.783870967741937,14.15
325,14.816129032258065,13.46
326,19.016666666666666,15.893333333333334
327,22.516129032258064,19.655
328,20.138709677419357,21.58
329,18.15666666666667,20.272
330,11.1,15.12
331,16.40967741935484,13.19
332,20.82333333333333,18.5
333,24.212903225806453,23.825
334,24.05806451612903,22.78
335,17.73,20.484
336,11.4,14.6
337,14.396774193548389,14.205000000000002
338,23.026666666666664,18.31
339,23.638709677419357,21.266666666666666
340,21.76129032258065,22.346666666666668
341,18.363333333333333,20.81
342,13.180645161290323,16.130000000000003
343,15.661290322580646,13.675
344,21.49,17.78
345,23.506451612903227,20.266666666666666
346,24.664516129032258,22.736
347,17.636666666666667,22.38888888888889
348,15.7,14.866666666666667
349,21.38,19.28666666666667
350,22.029032258064515,22.523076923076925
351,22.51290322580645,23.380000000000003
352,18.543333333333333,21.805
353,13.003225806451612,14.11578947368421
354,20.25333333333333,18.16
355,22.780645161290323,23.83
356,20.825806451612905,23.94
357,17.956666666666667,21.069230769230767
358,12.480645161290322,18.6
359,18.55161290322581,16.688888888888886
360,21.006666666666668,20.824
361,22.72903225806452,24.18947368421053
362,23.287096774193547,24.94
363,21.613333333333333,23.04583333333333
364,13.106451612903228,18.8
365,17.22258064516129,16.53
366,22.276666666666664,20.241666666666667
367,25.374193548387098,24.0375
368,22.135483870967743,24.764
369,19.62333333333333,20.81428571428572
370,12.341935483870968,16.175
371,18.070967741935483,16.238095238095237
372,21.21333333333333,21.21
373,21.40322580645161,23.6625
374,21.33225806451613,23.921739130434784
375,17.39333333333333,22.1625
376,13.348387096774196,16.266666666666666
377,16.870967741935484,16.43913043478261
378,20.35,17.504761904761903
379,22.40322580645161,23.004166666666663
380,22.86774193548387,24.77368421052632
381,17.296666666666667,21.624
382,12.44516129032258,14.185
383,14.619354838709675,15.175
384,22.15,20.15
385,24.81290322580645,23.1
386,24.067741935483877,25.745833333333334
387,21.49,23.51481481481481
388,11.529032258064516,19.55
389,15.716129032258063,16.759999999999998
390,19.12333333333333,18.77083333333333
391,22.151612903225807,23.1125
392,22.55483870967742,24.108695652173918
393,17.526666666666664,21.928
394,11.529032258064516,16.35
395,18.661290322580644,17.221052631578946
396,20.41,21.9875
397,21.96451612903226,23.9
398,20.596774193548388,22.712
399,19.136666666666667,18.625
400,12.85483870967742,16.42
401,14.341935483870968,14.326666666666666
402,22.936666666666667,19.344
403,24.59032258064516,23.452
404,24.248387096774195,23.76315789473684
405,20.613333333333333,23.19
406,15.161290322580646,15.733333333333333
407,19.94,18.258333333333333
408,23.874193548387098,22.65
409,24.05161290322581,24.46315789473684
410,17.296666666666667,21.14
411,10.816129032258065,17.86
412,18.664516129032258,17.333333333333332
413,22.136666666666667,20.29
414,22.138709677419357,22.88235294117647
415,25.34193548387097,24.925
416,21.453333333333333,22.8
417,16.561290322580643,18.633333333333333
418,14.619354838709675,15.895
419,21.78666666666667,21.668000000000003
420,23.10322580645161,23.85333333333333
421,23.15806451612903,24.079310344827583
422,21.006666666666668,22.4
423,12.651612903225804,17.52
424,16.59032258064516,17.44
425,21.23333333333333,20.795
426,21.074193548387097,21.357142857142858
427,22.274193548387096,23.23
428,19.39,21.042105263157897
429,10.63225806451613,15.4
430,18.06451612903226,16.479999999999997
431,22.94,19.852
432,24.95483870967742,24.308000000000003
433,24.870967741935484,25.664
434,20.43,20.98
435,13.887096774193548,15.75
436,23.043333333333333,17.5
437,21.9741935483871,22.166666666666668
438,18.25333333333333,21.775
439,22.177419354838708,21.575
440,20.473333333333336,21.293333333333333
441,15.587096774193547,14.646666666666668
442,22.30666666666667,20.05
443,24.596774193548388,21.52857142857143
444,24.516129032258064,22.78
445,21.346666666666668,23.84
446,15.148387096774194,19.246666666666663
447,15.774193548387096,16.563636363636363
448,20.953333333333333,20.11181818181818
449,22.725806451612904,24.46666666666667
450,21.00967741935484,23.866666666666664
451,18.89,20.175
452,14.116129032258064,19.25
453,20.141935483870967,14.633333333333333
454,22.05666666666667,21.33818181818182
455,22.925806451612903,21.126153846153844
456,22.816129032258065,22.7
457,20.64333333333333,21.89631578947368
458,12.63225806451613,19.5
459,17.74516129032258,10.257831325301204
460,22.83333333333333,11.99090909090909
461,25.061290322580643,15.16904761904762
462,24.738709677419354,17.3044776119403
463,20.74333333333333,17.867164179104478
464,14.85483870967742,16.344444444444445
465,17.596774193548388,10.066153846153846
466,23.756666666666668,13.93235294117647
467,25.60967741935484,14.382716049382717
468,24.967741935483872,14.98955223880597
469,22.35333333333333,15.140298507462688
470,14.919354838709678,15.274666666666665
471,21.506451612903227,11.55735294117647
472,23.95,12.40655737704918
473,26.18064516129032,12.685365853658537
474,25.238709677419354,13.7546875
475,21.74,15.00125
476,16.16774193548387,14.261290322580644
477,17.703225806451613,10.797916666666666
478,21.696666666666665,14.762295081967212
479,25.216129032258067,17.5265625
480,22.53548387096774,19.90875
481,20.423333333333336,19.291666666666668
482,14.606451612903228,18.114285714285717
483,18.76129032258065,9.375510204081632
484,23.57,11.73728813559322
485,27.84193548387097,12.38358208955224
486,25.55483870967742,12.759036144578314
487,20.016666666666666,12.812121212121212
488,13.961290322580645,11.9578125
489,17.693548387096776,12.711764705882352
490,25.28666666666667,12.808823529411764
491,25.061290322580643,13.326
492,24.741935483870968,13.066176470588236
493,20.55,12.753030303030304
494,15.629032258064516,13.454666666666666
495,19.048387096774192,10.47313432835821
496,23.12333333333333,14.867164179104478
497,26.006451612903227,15.222784810126582
498,27.22903225806452,15.853125
499,20.58,15.9140625
500,15.329032258064515,15.075
501,20.4741935483871,11.55
502,23.41,14.129850746268655
503,24.48064516129032,15.172619047619047
504,24.41290322580645,16.072289156626507
505,20.096666666666668,15.99397590361446
506,15.251612903225809,16.36470588235294
507,16.31290322580645,10.120588235294118
508,21.45,11.701176470588235
509,25.58709677419355,13.601492537313431
510,23.796774193548387,13.305882352941175
511,21.023333333333333,13.098484848484848
512,15.141935483870968,12.844444444444443
513,21.0258064516129,8.964705882352941
514,23.97,12.418181818181818
515,25.30967741935484,13.827941176470588
516,25.796774193548387,14.480722891566266
517,24.82333333333333,14.3671875
518,16.69677419354839,13.957142857142856
519,20.04516129032258,10.128070175438596
520,24.446666666666665,10.908411214953272
521,27.94193548387097,11.603225806451611
522,25.983870967741936,12.46818181818182
523,22.71333333333333,12.62608695652174
524,15.36774193548387,13.215151515151517
525,20.467741935483872,12.937804878048782
526,23.78333333333333,14.346969696969696
527,25.374193548387098,15.598958333333334
528,25.741935483870968,16.57272727272727
529,20.816666666666663,16.798765432098765
530,16.9,16.17594936708861
531,20.280645161290323,10.372463768115942
532,22.94,11.567123287671231
533,25.751612903225805,12.376829268292685
534,25.26451612903226,13.668539325842696
535,20.60666666666667,14.125333333333334
536,14.638709677419357,14.720253164556963
537,17.81935483870968,15.539506172839507
538,24.58,15.822727272727272
539,26.55806451612903,16.092105263157894
540,25.951612903225808,16.50952380952381
541,23.28666666666667,16.830864197530865
542,14.974193548387095,18.09384615384615
543,18.758064516129032,15.430882352941175
544,21.39333333333333,17.312
545,25.106451612903225,18.185915492957747
546,25.287096774193547,19.056818181818183
547,20.066666666666663,20.84430379746836
548,15.203225806451613,18.49833333333333
549,21.17419354838709,13.34047619047619
550,23.256666666666668,18.16470588235294
551,24.548387096774192,19.229113924050637
552,22.948387096774194,21.034567901234567
553,21.896666666666665,20.442857142857143
554,17.17096774193548,19.45737704918033
555,18.258064516129032,11.5828125
556,24.98333333333333,12.913541666666667
557,26.20967741935484,13.621875
558,26.9741935483871,14.0171875
559,23.113333333333333,17.404166666666665
560,16.261290322580646,18.389655172413796
561,18.048387096774192,11.486301369863014
562,23.486666666666668,17.75111111111111
563,26.006451612903227,19.05526315789474
564,26.22903225806452,19.723333333333336
565,19.69333333333333,20.360526315789475
566,13.47741935483871,19.175555555555555
567,21.654838709677417,11.315555555555555
568,25.32,12.396
569,25.606451612903225,13.564102564102564
570,29.88387096774193,14.5984375
571,23.666666666666668,14.8703125
572,18.30322580645161,15.4046875
573,18.31290322580645,14.8453125
574,25.37,15.8125
575,26.538709677419355,16.608333333333334
576,25.470967741935485,16.9984375
577,23.59,17.19625
578,15.551612903225807,17.441666666666666
579,18.8,16.006451612903227
580,24.416666666666668,18.13958333333333
581,23.67419354838709,20.218987341772152
582,24.406451612903226,21.38375
583,21.35,21.3515625
584,13.496774193548386,19.330645161290324
585,20.76774193548387,14.7546875
586,27.176666666666662,17.7975
587,27.151612903225807,18.3859375
588,27.796774193548387,19.00875
589,23.09333333333333,18.78219178082192
590,16.61935483870968,18.1
591,25.09333333333333,16.52
592,20.78666666666667,18.5
593,24.161290322580644,20.491666666666667
594,25.55806451612903,17.4375
595,24.65,16.193333333333335
596,24.9,22.116129032258065
597,23.006666666666668,22.26
598,15.729032258064516,21.08
599,17.91290322580645,14.45
600,25.236666666666668,16.546666666666667
601,26.45483870967742,19.65333333333333
602,25.932258064516127,22.44333333333333
603,23.59333333333333,22.47741935483871
604,18.983870967741936,21.93
605,18.825806451612905,14.061363636363636
606,23.23333333333333,18.05333333333333
607,26.206451612903223,21.326666666666664
608,24.0,22.13048780487805
609,20.66333333333333,21.625806451612902
610,15.961290322580645,20.66333333333333
611,22.40967741935484,13.27777777777778
612,25.096666666666668,18.19333333333333
613,25.91935483870968,22.063333333333333
614,24.96451612903226,22.099545454545453
615,23.166666666666668,22.51333333333333
616,15.51290322580645,20.945454545454545
617,15.24516129032258,13.842857142857143
618,21.633333333333333,18.45
619,24.106451612903225,21.275
620,23.148387096774197,23.0
621,19.326666666666664,20.25
622,13.27741935483871,13.175
623,15.75483870967742,11.9
624,21.746666666666663,19.223809523809525
625,23.33870967741936,19.223809523809525
626,23.01935483870968,19.223809523809525
627,20.08333333333333,19.223809523809525
628,13.425806451612903,19.223809523809525
629,21.083870967741937,19.223809523809525
630,24.39,19.223809523809525
631,25.948387096774194,19.223809523809525
632,24.01290322580645,19.223809523809525
633,20.040000000000003,19.223809523809525
634,14.432258064516128,19.223809523809525
635,15.86451612903226,13.9
636,19.98333333333333,11.55
637,23.516129032258064,21.74
638,21.23548387096774,21.8
639,18.99,20.23333333333333
640,12.251612903225809,15.8
641,17.36774193548387,15.425
642,21.69,18.325000000000003
643,25.42258064516129,20.866666666666664
644,24.45483870967742,24.5
645,18.50333333333333,19.35
646,12.161290322580646,14.6
647,15.551612903225807,19.223809523809525
648,23.96333333333333,20.85
649,24.4741935483871,21.4
650,22.861290322580647,22.766666666666666
651,19.17,20.200000000000003
652,16.896774193548385,15.95
653,22.17,19.2
654,24.62258064516129,21.633333333333336
655,25.741935483870968,24.28
656,18.953333333333333,22.3
657,24.141935483870967,20.0
658,22.00967741935484,21.75
659,19.040000000000003,21.575
660,13.44516129032258,18.6
661,19.461290322580645,15.1
662,21.94,18.1
663,23.80322580645161,19.223809523809525
664,24.467741935483872,23.8
665,22.76,22.15
666,14.170967741935485,16.65
667,18.26774193548387,18.8
668,22.866666666666667,22.33333333333333
669,26.23548387096774,22.4
670,23.26774193548387,24.5
671,20.41333333333333,21.05
672,13.251612903225809,16.333333333333332
673,19.141935483870967,18.6
674,22.34333333333333,22.3
675,22.687096774193545,22.7
676,22.870967741935484,25.5
677,18.433333333333334,22.5
678,14.303225806451612,17.5
679,18.238709677419354,15.4
680,21.50333333333333,18.9
681,23.887096774193548,22.05
682,24.11935483870968,24.55
683,18.4,21.15
684,13.33548387096774,11.6
685,15.93225806451613,17.15
686,23.346666666666668,19.8
687,26.038709677419355,20.8
688,25.43870967741936,23.450000000000003
689,22.40333333333333,21.6
690,12.570967741935483,17.5
691,16.774193548387096,16.5
692,20.10666666666667,18.7
693,23.51935483870968,20.7
694,23.81290322580645,23.1
695,18.726666666666667,21.3
696,12.903225806451612,15.6
697,19.61290322580645,17.8
698,21.74,21.8
699,23.01935483870968,22.200000000000003
700,21.758064516129032,21.5
701,20.48,21.85
702,15.758064516129032,13.4
703,23.546666666666667,17.6
704,25.16774193548387,23.6
705,25.1,24.366666666666664
706,21.74333333333333,22.15
707,13.94516129032258,11.0
708,16.19677419354839,15.9
709,21.066666666666663,18.1
710,24.93548387096774,21.7
711,24.89354838709677,22.5
712,18.216666666666665,21.3
713,11.829032258064515,12.466666666666669
714,19.625806451612902,16.15
715,23.18,18.65
716,23.532258064516128,23.4
717,26.83225806451613,22.450000000000003
718,22.60666666666667,21.65
719,17.177419354838708,17.9
720,15.63225806451613,15.9
721,22.87333333333333,18.7
722,23.9,22.4
723,24.0258064516129,23.8
724,21.56,22.1
725,13.50967741935484,9.8
726,17.706451612903226,17.549999999999997
727,22.453333333333333,21.866666666666664
728,21.62258064516129,22.4
729,22.84193548387097,21.85
730,20.066666666666663,21.85
731,11.503225806451614,16.4
732,18.97741935483871,17.1
733,24.296666666666667,26.6
734,25.9,24.85
735,25.92258064516129,28.1
736,21.53,23.6
737,14.819354838709677,16.8
738,27.85483870967742,19.223809523809525
739,23.24516129032258,19.223809523809525
740,21.90967741935484,19.223809523809525
741,23.432258064516127,19.223809523809525
742,19.426666666666662,19.223809523809525
743,23.50967741935484,19.223809523809525
744,22.3,23.25
745,21.07333333333333,22.4
746,13.974193548387095,19.8
747,16.5258064516129,16.633333333333333
748,23.576666666666664,22.5
749,24.990322580645163,24.55
750,25.4,25.8
751,22.28,24.55
752,16.441935483870967,19.25
753,17.13225806451613,16.475
754,22.0,23.8
755,24.070967741935487,25.05
756,22.241935483870968,24.6
757,19.703333333333333,19.700000000000003
758,14.76774193548387,17.0
759,21.48064516129032,17.9
760,23.49333333333333,23.5
761,24.348387096774196,25.35
762,23.89032258064516,24.0
763,21.56,19.223809523809525
764,13.89032258064516,20.6
