,reservoir,order,yearmonth,density_cells/ml,m_avg_deep_temp,m_avg_surf_temp,m_avg_dissolved_oxygen,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,temp_diff
39,BHR,Synechococcales,199307,46.25,21.70357142857143,30.925,0.8857142857142858,27.074193548387097,2.2838709677419353,51969.05354838709,Forest,Strong,37.3386,-83.4707,9.221428571428572
40,BHR,Synechococcales,199508,8.052109181,21.743243243243242,29.439999999999998,0.1972972972972973,26.361290322580647,2.0483870967741935,48843.97709677419,Forest,Strong,37.3386,-83.4707,7.696756756756756
41,BHR,Synechococcales,199907,9.072379354366447,20.445454545454545,29.099999999999998,1.2045454545454546,26.17096774193548,1.8064516129032258,52002.65838709677,Forest,Strong,37.3386,-83.4707,8.654545454545453
42,BHR,Synechococcales,200007,45.6325,21.707692307692305,27.349999999999998,1.6076923076923075,23.18064516129032,3.325806451612903,51946.93967741935,Forest,Strong,37.3386,-83.4707,5.642307692307693
43,BHR,Synechococcales,200107,22.056,21.35217391304348,27.150000000000002,0.8043478260869565,23.993548387096773,4.829032258064516,51964.4935483871,Forest,Strong,37.3386,-83.4707,5.797826086956523
44,BHR,Synechococcales,200207,4.4973636363636365,19.14814814814815,28.6,2.8074074074074074,25.34193548387097,2.5580645161290323,51983.528387096776,Forest,Strong,37.3386,-83.4707,9.451851851851853
45,BHR,Synechococcales,200306,39.9241069255,18.387096774193548,23.9375,5.861290322580645,20.513333333333332,5.406666666666667,52892.53633333334,Forest,Strong,37.3386,-83.4707,5.550403225806452
46,BHR,Synechococcales,200307,5.1218216318888885,21.184615384615384,27.275,2.0923076923076924,23.358064516129033,4.354838709677419,52001.51483870968,Forest,Strong,37.3386,-83.4707,6.090384615384615
47,BHR,Synechococcales,200308,24.390005509545457,21.942857142857143,28.316666666666666,1.9142857142857144,23.661290322580644,3.4322580645161294,48836.923548387094,Forest,Strong,37.3386,-83.4707,6.373809523809523
48,BHR,Synechococcales,200406,7.514981684874999,18.666666666666668,27.066666666666666,5.213333333333334,21.976666666666667,4.14,52905.48166666667,Forest,Strong,37.3386,-83.4707,8.399999999999999
49,BHR,Synechococcales,200408,92.29831252007692,22.41,27.15,0.8099999999999999,22.26774193548387,1.8838709677419354,48743.86580645161,Forest,Strong,37.3386,-83.4707,4.739999999999998
50,BHR,Synechococcales,200508,395.1925,24.092857142857145,29.1625,0.5428571428571428,25.996774193548386,2.8774193548387097,48774.50064516129,Forest,Strong,37.3386,-83.4707,5.069642857142856
51,BHR,Synechococcales,200606,3.224,17.814285714285713,25.675,5.021428571428571,21.473333333333336,3.69,52897.074,Forest,Strong,37.3386,-83.4707,7.8607142857142875
52,BHR,Synechococcales,200607,42.02771428571429,20.975,28.900000000000002,1.5150000000000001,24.906451612903226,2.7516129032258063,51981.18516129032,Forest,Strong,37.3386,-83.4707,7.925000000000001
53,BHR,Synechococcales,200709,372.45442296453825,23.407142857142855,25.925,2.0214285714285714,23.58,1.4100000000000001,44716.933666666664,Forest,Strong,37.3386,-83.4707,2.517857142857146
54,BHR,Synechococcales,200809,3256.7455570929164,23.36818181818182,25.833333333333332,1.6604545454545454,22.416666666666668,1.0799999999999998,44608.36033333334,Forest,Strong,37.3386,-83.4707,2.4651515151515113
55,BHR,Synechococcales,201407,383.8157208748698,25.17142857142857,27.4,2.5100000000000002,23.480645161290322,3.129032258064516,51974.227419354844,Forest,Strong,37.3386,-83.4707,2.2285714285714278
56,BHR,Synechococcales,201509,5123.323677924118,23.253333333333334,26.85,0.662,21.923333333333336,3.103333333333333,44707.435000000005,Forest,Strong,37.3386,-83.4707,3.5966666666666676
57,BHR,Synechococcales,201609,10681.48887964858,24.245454545454546,26.78333333333333,0.3645454545454545,23.44333333333333,1.32,44599.88933333333,Forest,Strong,37.3386,-83.4707,2.5378787878787854
58,BHR,Synechococcales,201706,8689.548181475522,20.5255,26.073333333333334,2.956,21.740000000000002,2.96,52899.58866666666,Forest,Strong,37.3386,-83.4707,5.547833333333333
59,BHR,Synechococcales,201809,135167.3951746652,24.46,27.8975,0.40384615384615385,23.41,5.2266666666666675,44670.168,Forest,Strong,37.3386,-83.4707,3.4375
60,BHR,Unkown,199807,2.19712015888779,21.683333333333334,28.583333333333332,1.2625,24.312903225806455,2.032258064516129,51984.23870967742,Forest,Strong,37.3386,-83.4707,6.899999999999999
61,BHR,Unkown,199907,105.894,20.445454545454545,29.099999999999998,1.2045454545454546,26.17096774193548,1.8064516129032258,52002.65838709677,Forest,Strong,37.3386,-83.4707,8.654545454545453
62,BHR,Unkown,200007,452.09450000000004,21.707692307692305,27.349999999999998,1.6076923076923075,23.18064516129032,3.325806451612903,51946.93967741935,Forest,Strong,37.3386,-83.4707,5.642307692307693
63,BHR,Unkown,200107,0.9810000000000001,21.35217391304348,27.150000000000002,0.8043478260869565,23.993548387096773,4.829032258064516,51964.4935483871,Forest,Strong,37.3386,-83.4707,5.797826086956523
64,BHR,Unkown,200207,25.3815,19.14814814814815,28.6,2.8074074074074074,25.34193548387097,2.5580645161290323,51983.528387096776,Forest,Strong,37.3386,-83.4707,9.451851851851853
65,BHR,Unkown,200306,26.469333333333335,18.387096774193548,23.9375,5.861290322580645,20.513333333333332,5.406666666666667,52892.53633333334,Forest,Strong,37.3386,-83.4707,5.550403225806452
66,BHR,Unkown,200406,10.541017501,18.666666666666668,27.066666666666666,5.213333333333334,21.976666666666667,4.14,52905.48166666667,Forest,Strong,37.3386,-83.4707,8.399999999999999
67,BHR,Unkown,200408,3.677316588,22.41,27.15,0.8099999999999999,22.26774193548387,1.8838709677419354,48743.86580645161,Forest,Strong,37.3386,-83.4707,4.739999999999998
68,BHR,Unkown,200508,51.3548,24.092857142857145,29.1625,0.5428571428571428,25.996774193548386,2.8774193548387097,48774.50064516129,Forest,Strong,37.3386,-83.4707,5.069642857142856
69,BHR,Unkown,200607,19.615000000000002,20.975,28.900000000000002,1.5150000000000001,24.906451612903226,2.7516129032258063,51981.18516129032,Forest,Strong,37.3386,-83.4707,7.925000000000001
70,BHR,Unkown,200709,256.7367197995645,23.407142857142855,25.925,2.0214285714285714,23.58,1.4100000000000001,44716.933666666664,Forest,Strong,37.3386,-83.4707,2.517857142857146
71,BHR,Unkown,200809,229.05881368360002,23.36818181818182,25.833333333333332,1.6604545454545454,22.416666666666668,1.0799999999999998,44608.36033333334,Forest,Strong,37.3386,-83.4707,2.4651515151515113
72,BRR,Chroococcales,199207,2293.0376510301917,20.981818181818184,27.6375,0.46060606060606063,25.309677419354838,5.074193548387097,51798.906129032264,Ag,Strong,36.892,-86.1225,6.655681818181815
73,BRR,Chroococcales,199208,377.66653506890145,21.178181818181816,26.18,0.9763636363636364,22.603225806451615,3.196774193548387,48660.58580645161,Ag,Strong,36.892,-86.1225,5.001818181818184
74,BRR,Chroococcales,199209,141.66196980108433,22.336363636363636,22.95,2.2545454545454544,20.666666666666668,4.45,44607.752,Ag,Strong,36.892,-86.1225,0.6136363636363633
75,BRR,Chroococcales,199306,331.0416666666667,15.80909090909091,26.833333333333332,2.4454545454545453,23.85,3.0633333333333335,52727.062333333335,Ag,Strong,36.892,-86.1225,11.024242424242422
76,BRR,Chroococcales,199307,766.7156666666666,17.493023255813956,29.8,1.5976744186046512,28.0258064516129,0.9838709677419355,51814.857741935484,Ag,Strong,36.892,-86.1225,12.306976744186045
77,BRR,Chroococcales,199308,188.33333333333334,18.976,28.660000000000004,1.034,25.887096774193548,3.5677419354838706,48690.96290322581,Ag,Strong,36.892,-86.1225,9.684000000000005
78,BRR,Chroococcales,199506,8.050333535,18.269565217391303,26.125,0.7565217391304347,23.33,3.3333333333333335,52717.899,Ag,Strong,36.892,-86.1225,7.855434782608697
79,BRR,Chroococcales,199508,14.745586708,21.256756756756758,29.55,0.9540540540540542,27.370967741935484,2.238709677419355,48748.51354838709,Ag,Strong,36.892,-86.1225,8.293243243243243
80,BRR,Chroococcales,199806,10.0188679245283,17.867796610169492,26.080000000000002,1.4169491525423727,24.273333333333333,4.586666666666667,52722.03033333333,Ag,Strong,36.892,-86.1225,8.21220338983051
81,BRR,Chroococcales,199807,19.6948682385576,21.24390243902439,29.0125,0.5609756097560976,25.480645161290322,3.3967741935483873,51829.75096774194,Ag,Strong,36.892,-86.1225,7.768597560975611
82,BRR,Chroococcales,199809,43.2026627218935,23.032432432432433,26.925,0.9702702702702702,24.73,1.4833333333333334,44670.61033333334,Ag,Strong,36.892,-86.1225,3.8925675675675677
83,BRR,Chroococcales,199907,14.7095,19.023636363636363,29.1,0.9472727272727273,27.603225806451615,1.7000000000000002,51847.813870967744,Ag,Strong,36.892,-86.1225,10.076363636363638
84,BRR,Chroococcales,199908,8.04,19.45090909090909,28.48,0.9454545454545454,26.14516129032258,0.7741935483870968,48745.09774193548,Ag,Strong,36.892,-86.1225,9.029090909090911
85,BRR,Chroococcales,200006,31.397,18.470689655172414,26.639999999999997,1.389655172413793,23.7,3.6766666666666667,52731.44966666667,Ag,Strong,36.892,-86.1225,8.169310344827583
86,BRR,Chroococcales,200008,15.933,20.840740740740742,27.830000000000002,0.9296296296296297,25.793548387096774,1.4516129032258065,48653.80096774194,Ag,Strong,36.892,-86.1225,6.98925925925926
87,BRR,Chroococcales,200208,6.116,18.265116279069765,30.1375,1.4976744186046513,25.932258064516127,1.8387096774193548,48712.42161290323,Ag,Strong,36.892,-86.1225,11.872383720930234
88,BRR,Chroococcales,200308,369.803571429,21.31851851851852,28.77,1.0,25.251612903225805,3.4000000000000004,48741.58935483871,Ag,Strong,36.892,-86.1225,7.45148148148148
89,BRR,Chroococcales,200407,46.666666667,19.986538461538462,28.02,0.0923076923076923,24.806451612903224,3.303225806451613,51791.71741935484,Ag,Strong,36.892,-86.1225,8.033461538461538
90,BRR,Chroococcales,200409,3437.7142857143335,22.78076923076923,25.47,1.0596153846153846,21.93,2.4766666666666666,44594.439999999995,Ag,Strong,36.892,-86.1225,2.689230769230768
91,BRR,Chroococcales,200509,328.0835,20.383333333333333,26.6,0.8395833333333335,23.48,1.3299999999999998,44627.859333333334,Ag,Strong,36.892,-86.1225,6.216666666666669
92,BRR,Chroococcales,201108,2604.16666666667,21.2,30.1,0.009090909090909092,26.97741935483871,0.9741935483870967,48732.02870967742,Ag,Strong,36.892,-86.1225,8.900000000000002
93,BRR,Chroococcales,201408,168.52017341040477,18.04285714285714,28.439999999999998,0.6042857142857142,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,10.397142857142857
94,BRR,Chroococcales,201508,2211.0296453900733,23.01111111111111,28.075,0.2916666666666667,24.796774193548387,1.6612903225806452,48728.73774193548,Ag,Strong,36.892,-86.1225,5.06388888888889
95,BRR,Chroococcales,201509,920.8086725380406,21.56,24.85,0.51,22.836666666666666,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,3.2900000000000027
96,BRR,Chroococcales,201609,21497.599583393723,23.683333333333334,27.025,0.4388888888888889,23.86,1.6533333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,3.341666666666665
97,BRR,Chroococcales,201709,202938.04908014933,22.514347826086958,26.113333333333333,0.8360869565217391,20.740000000000002,5.17,44615.01,Ag,Strong,36.892,-86.1225,3.5989855072463754
98,BRR,Chroococcales,201808,23270.981886925685,22.46875,29.0,0.39749999999999996,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,6.53125
99,BRR,Nostocales,199307,172.90449999999998,17.493023255813956,29.8,1.5976744186046512,28.0258064516129,0.9838709677419355,51814.857741935484,Ag,Strong,36.892,-86.1225,12.306976744186045
100,BRR,Nostocales,199308,105.0,18.976,28.660000000000004,1.034,25.887096774193548,3.5677419354838706,48690.96290322581,Ag,Strong,36.892,-86.1225,9.684000000000005
101,BRR,Nostocales,199506,8.050333535,18.269565217391303,26.125,0.7565217391304347,23.33,3.3333333333333335,52717.899,Ag,Strong,36.892,-86.1225,7.855434782608697
102,BRR,Nostocales,199507,631.1111111109999,20.55,28.560000000000002,0.7189189189189189,26.461290322580645,2.7838709677419353,51849.79677419355,Ag,Strong,36.892,-86.1225,8.010000000000002
103,BRR,Nostocales,199508,774.1433021805001,21.256756756756758,29.55,0.9540540540540542,27.370967741935484,2.238709677419355,48748.51354838709,Ag,Strong,36.892,-86.1225,8.293243243243243
104,BRR,Nostocales,199509,2818.796662275,20.73,25.1625,2.1849999999999996,20.866666666666667,3.273333333333333,44709.439999999995,Ag,Strong,36.892,-86.1225,4.432500000000001
105,BRR,Nostocales,199806,18.924528301886767,17.867796610169492,26.080000000000002,1.4169491525423727,24.273333333333333,4.586666666666667,52722.03033333333,Ag,Strong,36.892,-86.1225,8.21220338983051
106,BRR,Nostocales,199807,1861.1650485436876,21.24390243902439,29.0125,0.5609756097560976,25.480645161290322,3.3967741935483873,51829.75096774194,Ag,Strong,36.892,-86.1225,7.768597560975611
107,BRR,Nostocales,199809,32.7292899408284,23.032432432432433,26.925,0.9702702702702702,24.73,1.4833333333333334,44670.61033333334,Ag,Strong,36.892,-86.1225,3.8925675675675677
108,BRR,Nostocales,199906,10.8855,14.892307692307693,26.48,1.7961538461538462,24.446666666666665,4.4366666666666665,52718.432,Ag,Strong,36.892,-86.1225,11.587692307692308
109,BRR,Nostocales,199907,225.42072727272725,19.023636363636363,29.1,0.9472727272727273,27.603225806451615,1.7000000000000002,51847.813870967744,Ag,Strong,36.892,-86.1225,10.076363636363638
110,BRR,Nostocales,199908,50.447125,19.45090909090909,28.48,0.9454545454545454,26.14516129032258,0.7741935483870968,48745.09774193548,Ag,Strong,36.892,-86.1225,9.029090909090911
111,BRR,Nostocales,200006,20.184874999999998,18.470689655172414,26.639999999999997,1.389655172413793,23.7,3.6766666666666667,52731.44966666667,Ag,Strong,36.892,-86.1225,8.169310344827583
112,BRR,Nostocales,200008,664.3037647058824,20.840740740740742,27.830000000000002,0.9296296296296297,25.793548387096774,1.4516129032258065,48653.80096774194,Ag,Strong,36.892,-86.1225,6.98925925925926
113,BRR,Nostocales,200009,112.4315625,20.677777777777777,25.580000000000002,1.7648148148148148,21.16,3.453333333333333,44599.53799999999,Ag,Strong,36.892,-86.1225,4.902222222222225
114,BRR,Nostocales,200106,7.9915,15.265,25.6125,1.4200000000000002,22.973333333333336,2.67,52727.46633333333,Ag,Strong,36.892,-86.1225,10.3475
115,BRR,Nostocales,200108,45.42986666666666,17.32121212121212,29.099999999999998,0.6848484848484849,25.25483870967742,2.393548387096774,48683.846774193546,Ag,Strong,36.892,-86.1225,11.778787878787877
116,BRR,Nostocales,200109,253.802625,18.0188679245283,26.310000000000002,1.2471698113207546,20.740000000000002,1.7,44632.164,Ag,Strong,36.892,-86.1225,8.291132075471701
117,BRR,Nostocales,200206,106.822,16.771698113207545,26.869999999999997,2.0641509433962266,24.57,2.6599999999999997,52723.532,Ag,Strong,36.892,-86.1225,10.098301886792452
118,BRR,Nostocales,200208,839.9713846153846,18.265116279069765,30.1375,1.4976744186046513,25.932258064516127,1.8387096774193548,48712.42161290323,Ag,Strong,36.892,-86.1225,11.872383720930234
119,BRR,Nostocales,200209,2087.435466666667,18.503030303030304,27.141666666666666,1.7030303030303031,23.48,4.516666666666667,44667.023,Ag,Strong,36.892,-86.1225,8.638636363636362
120,BRR,Nostocales,200306,44.631569916888886,18.282857142857143,23.724999999999998,1.1414285714285715,21.490000000000002,5.4366666666666665,52720.324,Ag,Strong,36.892,-86.1225,5.442142857142855
121,BRR,Nostocales,200307,408.06910294112504,19.883636363636363,28.51,0.8381818181818183,24.938709677419357,2.6548387096774193,51846.69129032258,Ag,Strong,36.892,-86.1225,8.626363636363639
122,BRR,Nostocales,200308,1110.2714990722,21.31851851851852,28.77,1.0,25.251612903225805,3.4000000000000004,48741.58935483871,Ag,Strong,36.892,-86.1225,7.45148148148148
123,BRR,Nostocales,200406,51.64896759672727,18.328787878787878,26.191666666666666,0.29848484848484846,23.456666666666667,2.0433333333333334,52733.01233333333,Ag,Strong,36.892,-86.1225,7.862878787878788
124,BRR,Nostocales,200407,1783.4479467373847,19.986538461538462,28.02,0.0923076923076923,24.806451612903224,3.303225806451613,51791.71741935484,Ag,Strong,36.892,-86.1225,8.033461538461538
125,BRR,Nostocales,200408,1061.6098245614667,22.114754098360656,26.7,0.6081967213114754,23.05806451612903,2.8774193548387097,48650.23677419355,Ag,Strong,36.892,-86.1225,4.585245901639343
126,BRR,Nostocales,200409,2440.7644155844546,22.78076923076923,25.47,1.0596153846153846,21.93,2.4766666666666666,44594.439999999995,Ag,Strong,36.892,-86.1225,2.689230769230768
127,BRR,Nostocales,200509,1245.065857142857,20.383333333333333,26.6,0.8395833333333335,23.48,1.3299999999999998,44627.859333333334,Ag,Strong,36.892,-86.1225,6.216666666666669
128,BRR,Nostocales,200606,27.020666666666667,16.057142857142857,26.125,1.2348571428571429,24.076666666666664,1.1266666666666667,52724.772,Ag,Strong,36.892,-86.1225,10.067857142857143
129,BRR,Nostocales,200607,778.0144285714287,16.56086956521739,28.57,0.811304347826087,26.364516129032257,3.7838709677419353,51826.75419354839,Ag,Strong,36.892,-86.1225,12.009130434782609
130,BRR,Nostocales,200707,3157.954539361562,16.98157894736842,28.26,0.5,25.887096774193548,1.0870967741935484,51843.67677419355,Ag,Strong,36.892,-86.1225,11.278421052631582
131,BRR,Nostocales,201108,62315.46504758634,21.2,30.1,0.009090909090909092,26.97741935483871,0.9741935483870967,48732.02870967742,Ag,Strong,36.892,-86.1225,8.900000000000002
132,BRR,Nostocales,201408,255150.36869719304,18.04285714285714,28.439999999999998,0.6042857142857142,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,10.397142857142857
133,BRR,Nostocales,201506,1429.4539275026216,15.672727272727274,27.4,0.007272727272727273,24.826666666666664,4.19,52720.03566666667,Ag,Strong,36.892,-86.1225,11.727272727272725
134,BRR,Nostocales,201508,25274.7361781401,23.01111111111111,28.075,0.2916666666666667,24.796774193548387,1.6612903225806452,48728.73774193548,Ag,Strong,36.892,-86.1225,5.06388888888889
135,BRR,Nostocales,201509,37186.31976848241,21.56,24.85,0.51,22.836666666666666,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,3.2900000000000027
136,BRR,Nostocales,201609,313305.7874107756,23.683333333333334,27.025,0.4388888888888889,23.86,1.6533333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,3.341666666666665
137,BRR,Nostocales,201709,133210.78181065465,22.514347826086958,26.113333333333333,0.8360869565217391,20.740000000000002,5.17,44615.01,Ag,Strong,36.892,-86.1225,3.5989855072463754
138,BRR,Nostocales,201808,112458.79877838297,22.46875,29.0,0.39749999999999996,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,6.53125
139,BRR,Oscillatoriales,199207,419.23446138338124,20.981818181818184,27.6375,0.46060606060606063,25.309677419354838,5.074193548387097,51798.906129032264,Ag,Strong,36.892,-86.1225,6.655681818181815
140,BRR,Oscillatoriales,199208,356.2804070329236,21.178181818181816,26.18,0.9763636363636364,22.603225806451615,3.196774193548387,48660.58580645161,Ag,Strong,36.892,-86.1225,5.001818181818184
141,BRR,Oscillatoriales,199209,1871.3422355021248,22.336363636363636,22.95,2.2545454545454544,20.666666666666668,4.45,44607.752,Ag,Strong,36.892,-86.1225,0.6136363636363633
142,BRR,Oscillatoriales,199308,1306.875,18.976,28.660000000000004,1.034,25.887096774193548,3.5677419354838706,48690.96290322581,Ag,Strong,36.892,-86.1225,9.684000000000005
143,BRR,Oscillatoriales,199506,398.491510006,18.269565217391303,26.125,0.7565217391304347,23.33,3.3333333333333335,52717.899,Ag,Strong,36.892,-86.1225,7.855434782608697
144,BRR,Oscillatoriales,199507,19.722222222,20.55,28.560000000000002,0.7189189189189189,26.461290322580645,2.7838709677419353,51849.79677419355,Ag,Strong,36.892,-86.1225,8.010000000000002
145,BRR,Oscillatoriales,199508,129.0238836965,21.256756756756758,29.55,0.9540540540540542,27.370967741935484,2.238709677419355,48748.51354838709,Ag,Strong,36.892,-86.1225,8.293243243243243
146,BRR,Oscillatoriales,199509,83.15034401999999,20.73,25.1625,2.1849999999999996,20.866666666666667,3.273333333333333,44709.439999999995,Ag,Strong,36.892,-86.1225,4.432500000000001
147,BRR,Oscillatoriales,201408,5329.06411173289,18.04285714285714,28.439999999999998,0.6042857142857142,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,10.397142857142857
148,BRR,Spirulinales,199207,175.78125,20.981818181818184,27.6375,0.46060606060606063,25.309677419354838,5.074193548387097,51798.906129032264,Ag,Strong,36.892,-86.1225,6.655681818181815
149,BRR,Spirulinales,199208,3013.4140248651,21.178181818181816,26.18,0.9763636363636364,22.603225806451615,3.196774193548387,48660.58580645161,Ag,Strong,36.892,-86.1225,5.001818181818184
150,BRR,Spirulinales,199209,516.7549420033613,22.336363636363636,22.95,2.2545454545454544,20.666666666666668,4.45,44607.752,Ag,Strong,36.892,-86.1225,0.6136363636363633
151,BRR,Spirulinales,199308,938.75,18.976,28.660000000000004,1.034,25.887096774193548,3.5677419354838706,48690.96290322581,Ag,Strong,36.892,-86.1225,9.684000000000005
152,BRR,Spirulinales,201408,435.3128715205183,18.04285714285714,28.439999999999998,0.6042857142857142,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,10.397142857142857
153,BRR,Spirulinales,201508,1197.81617021277,23.01111111111111,28.075,0.2916666666666667,24.796774193548387,1.6612903225806452,48728.73774193548,Ag,Strong,36.892,-86.1225,5.06388888888889
154,BRR,Spirulinales,201509,1931.342571393432,21.56,24.85,0.51,22.836666666666666,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,3.2900000000000027
155,BRR,Spirulinales,201609,2638.5375781016673,23.683333333333334,27.025,0.4388888888888889,23.86,1.6533333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,3.341666666666665
156,BRR,Spirulinales,201808,5086.850646760292,22.46875,29.0,0.39749999999999996,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,6.53125
157,BRR,Synechococcales,199207,779.436814994944,20.981818181818184,27.6375,0.46060606060606063,25.309677419354838,5.074193548387097,51798.906129032264,Ag,Strong,36.892,-86.1225,6.655681818181815
158,BRR,Synechococcales,199208,161.53208866079083,21.178181818181816,26.18,0.9763636363636364,22.603225806451615,3.196774193548387,48660.58580645161,Ag,Strong,36.892,-86.1225,5.001818181818184
159,BRR,Synechococcales,199209,145.28112992431002,22.336363636363636,22.95,2.2545454545454544,20.666666666666668,4.45,44607.752,Ag,Strong,36.892,-86.1225,0.6136363636363633
160,BRR,Synechococcales,199306,27.5,15.80909090909091,26.833333333333332,2.4454545454545453,23.85,3.0633333333333335,52727.062333333335,Ag,Strong,36.892,-86.1225,11.024242424242422
161,BRR,Synechococcales,199307,188.95225,17.493023255813956,29.8,1.5976744186046512,28.0258064516129,0.9838709677419355,51814.857741935484,Ag,Strong,36.892,-86.1225,12.306976744186045
162,BRR,Synechococcales,199308,70.0,18.976,28.660000000000004,1.034,25.887096774193548,3.5677419354838706,48690.96290322581,Ag,Strong,36.892,-86.1225,9.684000000000005
163,BRR,Synechococcales,199506,40.251667677,18.269565217391303,26.125,0.7565217391304347,23.33,3.3333333333333335,52717.899,Ag,Strong,36.892,-86.1225,7.855434782608697
164,BRR,Synechococcales,199507,39.444444444,20.55,28.560000000000002,0.7189189189189189,26.461290322580645,2.7838709677419353,51849.79677419355,Ag,Strong,36.892,-86.1225,8.010000000000002
165,BRR,Synechococcales,199508,76.18553132566666,21.256756756756758,29.55,0.9540540540540542,27.370967741935484,2.238709677419355,48748.51354838709,Ag,Strong,36.892,-86.1225,8.293243243243243
166,BRR,Synechococcales,199509,792.00702678975,20.73,25.1625,2.1849999999999996,20.866666666666667,3.273333333333333,44709.439999999995,Ag,Strong,36.892,-86.1225,4.432500000000001
167,BRR,Synechococcales,199806,144.71698113207546,17.867796610169492,26.080000000000002,1.4169491525423727,24.273333333333333,4.586666666666667,52722.03033333333,Ag,Strong,36.892,-86.1225,8.21220338983051
168,BRR,Synechococcales,199807,295.4230235783633,21.24390243902439,29.0125,0.5609756097560976,25.480645161290322,3.3967741935483873,51829.75096774194,Ag,Strong,36.892,-86.1225,7.768597560975611
169,BRR,Synechococcales,199809,33.383875739644985,23.032432432432433,26.925,0.9702702702702702,24.73,1.4833333333333334,44670.61033333334,Ag,Strong,36.892,-86.1225,3.8925675675675677
170,BRR,Synechococcales,199906,80.69575,14.892307692307693,26.48,1.7961538461538462,24.446666666666665,4.4366666666666665,52718.432,Ag,Strong,36.892,-86.1225,11.587692307692308
171,BRR,Synechococcales,199907,53.52725,19.023636363636363,29.1,0.9472727272727273,27.603225806451615,1.7000000000000002,51847.813870967744,Ag,Strong,36.892,-86.1225,10.076363636363638
172,BRR,Synechococcales,199908,33.76681818181818,19.45090909090909,28.48,0.9454545454545454,26.14516129032258,0.7741935483870968,48745.09774193548,Ag,Strong,36.892,-86.1225,9.029090909090911
173,BRR,Synechococcales,200006,125.58327272727273,18.470689655172414,26.639999999999997,1.389655172413793,23.7,3.6766666666666667,52731.44966666667,Ag,Strong,36.892,-86.1225,8.169310344827583
174,BRR,Synechococcales,200008,164.03916666666666,20.840740740740742,27.830000000000002,0.9296296296296297,25.793548387096774,1.4516129032258065,48653.80096774194,Ag,Strong,36.892,-86.1225,6.98925925925926
175,BRR,Synechococcales,200009,52.89533333333333,20.677777777777777,25.580000000000002,1.7648148148148148,21.16,3.453333333333333,44599.53799999999,Ag,Strong,36.892,-86.1225,4.902222222222225
176,BRR,Synechococcales,200106,2.651,15.265,25.6125,1.4200000000000002,22.973333333333336,2.67,52727.46633333333,Ag,Strong,36.892,-86.1225,10.3475
177,BRR,Synechococcales,200108,65.12124999999999,17.32121212121212,29.099999999999998,0.6848484848484849,25.25483870967742,2.393548387096774,48683.846774193546,Ag,Strong,36.892,-86.1225,11.778787878787877
178,BRR,Synechococcales,200109,199.192,18.0188679245283,26.310000000000002,1.2471698113207546,20.740000000000002,1.7,44632.164,Ag,Strong,36.892,-86.1225,8.291132075471701
179,BRR,Synechococcales,200206,674.3166249999999,16.771698113207545,26.869999999999997,2.0641509433962266,24.57,2.6599999999999997,52723.532,Ag,Strong,36.892,-86.1225,10.098301886792452
180,BRR,Synechococcales,200208,151.1822222222222,18.265116279069765,30.1375,1.4976744186046513,25.932258064516127,1.8387096774193548,48712.42161290323,Ag,Strong,36.892,-86.1225,11.872383720930234
181,BRR,Synechococcales,200209,1202.1825833333335,18.503030303030304,27.141666666666666,1.7030303030303031,23.48,4.516666666666667,44667.023,Ag,Strong,36.892,-86.1225,8.638636363636362
182,BRR,Synechococcales,200306,471.23652875700003,18.282857142857143,23.724999999999998,1.1414285714285715,21.490000000000002,5.4366666666666665,52720.324,Ag,Strong,36.892,-86.1225,5.442142857142855
183,BRR,Synechococcales,200307,6540.011294117615,19.883636363636363,28.51,0.8381818181818183,24.938709677419357,2.6548387096774193,51846.69129032258,Ag,Strong,36.892,-86.1225,8.626363636363639
184,BRR,Synechococcales,200308,943.9178712430668,21.31851851851852,28.77,1.0,25.251612903225805,3.4000000000000004,48741.58935483871,Ag,Strong,36.892,-86.1225,7.45148148148148
185,BRR,Synechococcales,200406,303.93191722487495,18.328787878787878,26.191666666666666,0.29848484848484846,23.456666666666667,2.0433333333333334,52733.01233333333,Ag,Strong,36.892,-86.1225,7.862878787878788
186,BRR,Synechococcales,200407,128.08256684492858,19.986538461538462,28.02,0.0923076923076923,24.806451612903224,3.303225806451613,51791.71741935484,Ag,Strong,36.892,-86.1225,8.033461538461538
